Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
80,93565805,8,6,56,11601,20,0,7.0,5.656854249,4380,0,1933.5,1757.789948,124.5861135,0.149627313,7197369.615,25500000.0,92000000,3,93400000,13300000.0,34700000.0,92000000,3,183285,36657.0,78018.46445,176152,47,0,0,0,0,172,132,0.085501322,0.064125991,0,4380,777.5333333,1434.571657,2057995.838,0,0,0,0,1,0,0,0,0,833.0714286,7.0,1933.5,172,0,0,0,0,0,0,8,56,6,11601,256,229,6,20,1361018.0,0.0,1361018,1361018,92000000.0,0.0,92000000,92000000,ddos
80,1497794,3,6,26,11607,20,0,8.666666667,10.26320288,4380,0,1934.5,2177.344966,7766.755642,6.008836996,187224.25,529262.4734,1497082,3,610,305.0,272.9432175,498,112,1497723,299544.6,669443.8004,1497082,3,0,0,0,0,72,132,2.002945665,4.005891331,0,4380,1163.3,1903.962654,3625073.789,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,ddos
80,13059836,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,2.297119198,0.3828532,3264959.0,6528582.684,13100000,1,13100000,3264959.0,6528582.684,13100000,1,0,0.0,0.0,0,0,0,0,0,0,100,0,0.3828532,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,2003.0,0.0,2003,2003,13100000.0,0.0,13100000,13100000,ddos
80,219019,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,109.5795342,18.2632557,73006.33333,123844.9636,216009,1002,219019,73006.33333,123844.9636,216009,1002,0,0.0,0.0,0,0,0,0,0,0,80,0,18.2632557,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,ddos
80,482525,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,24108.59541,14.50702036,80420.83333,196681.5087,481895,4,610,305.0,425.6782823,606,4,482511,160837.0,278044.5503,481895,4,0,0,0,0,72,92,6.217294441,8.289725921,0,11595,1454.125,4097.537534,16800000.0,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,ddos
80,1150153,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,20.86678903,3.477798171,383384.3333,661440.6692,1147150,988,1150153,383384.3333,661440.6692,1147150,988,0,0.0,0.0,0,0,0,0,0,0,80,0,3.477798171,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,ddos
80,27010,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,888.5597927,148.0932988,9003.333333,15593.36475,27009,0,27010,9003.333333,15593.36475,27009,0,0,0.0,0.0,0,0,0,0,0,0,80,0,148.0932988,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,ddos
80,12340,3,5,26,11601,20,0,8.666666667,10.26320288,7300,0,2320.2,3022.508098,942220.4214,648.2982172,1762.857143,2359.084245,5455,109,6028,3014.0,2827.012911,5013,1015,12231,3057.75,3330.503603,6391,186,0,0,0,0,72,112,243.1118314,405.1863857,0,7300,1291.888889,2460.652985,6054813.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,ddos
80,72659204,8,4,56,11601,20,0,7.0,5.656854249,7215,0,2900.25,3540.00286,160.4339073,0.165154576,6605382.182,18900000.0,62800000,1,72600000,10400000.0,23400000.0,62800000,1,63236,21078.66667,18119.69606,31610,156,0,0,0,0,172,92,0.11010305,0.055051525,0,7215,897.1538462,2250.514898,5064817.308,0,0,0,0,1,0,0,0,0,971.9166667,7.0,2900.25,172,0,0,0,0,0,0,8,56,4,11601,256,229,6,20,11008.0,0.0,11008,11008,36300000.0,37500000.0,62800000,9796718,ddos
80,1068113,3,5,26,11601,20,0,8.666666667,10.26320288,7300,0,2320.2,3022.508098,10885.55237,7.489844239,152587.5714,395119.0088,1048494,2,18996,9498.0,13429.37199,18994,2,1067964,266991.0,521078.1625,1048494,189,0,0,0,0,72,112,2.80869159,4.68115265,0,7300,1291.888889,2460.652985,6054813.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,ddos
80,161957,3,6,26,11601,20,0,8.666666667,10.26320288,4380,0,1933.5,1998.0254,71790.66048,55.5703057,20244.625,47009.51337,134347,50,26834,13417.0,18560.13879,26541,293,161847,32369.4,58153.41295,134347,161,0,0,0,0,72,132,18.52343523,37.04687047,0,4380,1162.7,1791.113375,3208087.122,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,ddos
80,34371,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,698.2630706,116.3771784,11457.0,19170.36505,33593,357,34371,11457.0,19170.36505,33593,357,0,0.0,0.0,0,0,0,0,0,0,80,0,116.3771784,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,ddos
80,21717,3,4,26,11601,20,0,8.666666667,10.26320288,8760,0,2900.25,4128.319301,535387.024,322.32813,3619.5,5763.574924,14940,126,17020,8510.0,9271.584115,15066,1954,21591,7197.0,8844.850423,17154,250,0,0,0,0,72,92,138.1406272,184.1875029,0,8760,1453.375,3113.952607,9696700.839,0,0,0,1,0,0,0,0,1,1661.0,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,ddos
80,1883790,3,6,26,11607,20,0,8.666666667,10.26320288,4380,0,1934.5,2177.344966,6175.316782,4.777602599,235473.75,665522.1901,1882557,16,931,465.5,579.1204538,875,56,1883745,376749.0,841772.3447,1882557,16,0,0,0,0,72,132,1.5925342,3.185068399,0,4380,1163.3,1903.962654,3625073.789,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,ddos
80,2314943,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,12.95928237,2.159880394,578735.75,1156148.26,2312958,4,2314943,578735.75,1156148.26,2312958,4,0,0.0,0.0,0,0,0,0,0,0,100,0,2.159880394,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0.0,0.0,0,0,0.0,0.0,0,0,ddos
80,36107,3,6,26,11601,20,0,8.666666667,10.26320288,5840,0,1933.5,2189.772933,322015.1217,249.2591464,4513.375,10489.74472,30171,45,30462,15231.0,21207.54658,30227,235,36051,7210.2,13142.6428,30463,45,0,0,0,0,72,132,83.08638214,166.1727643,0,5840,1162.7,1911.59573,3654198.233,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,ddos
80,1990950,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,15.06818353,2.511363922,497737.5,990500.4318,1983482,4,1990950,497737.5,990500.4318,1983482,4,0,0.0,0.0,0,0,0,0,0,0,100,0,2.511363922,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0.0,0.0,0,0,0.0,0.0,0,0,ddos
80,138621,3,6,26,11607,20,0,8.666666667,10.26320288,5755,0,1934.5,2529.124572,83919.46386,64.92522778,17327.625,48573.93875,137540,3,933,466.5,590.4341623,884,49,138575,27715.0,61395.28207,137540,3,0,0,0,0,72,132,21.64174259,43.28348519,0,5755,1163.3,2131.87096,4544873.789,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,ddos
80,57286,3,4,26,11601,20,0,8.666666667,10.26320288,7215,0,2900.25,3540.00286,202964.075,122.1939043,9547.666667,15445.70285,36213,24,20868,10434.0,14548.01492,20721,147,57262,19087.33333,18095.61826,36213,157,0,0,0,0,72,92,52.36881612,69.82508815,0,7215,1453.375,2786.259804,7763243.696,0,0,0,1,0,0,0,0,1,1661.0,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,ddos
80,95622048,8,6,56,11601,20,0,7.0,5.656854249,5840,0,1933.5,2201.078258,121.9070313,0.146409749,7355542.154,25900000.0,93700000,5,93900000,13400000.0,35400000.0,93700000,5,1716225,343245.0,755488.5267,1694607,160,0,0,0,0,172,132,0.083662713,0.062747035,0,5840,777.5333333,1638.521584,2684752.981,0,0,0,0,1,0,0,0,0,833.0714286,7.0,1933.5,172,0,0,0,0,0,0,8,56,6,11601,256,229,6,20,209404.0,0.0,209404,209404,93700000.0,0.0,93700000,93700000,ddos
80,5370101,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,4.469189686,0.744864948,1790033.667,3099565.87,5369104,4,5370101,1790033.667,3099565.87,5369104,4,0,0.0,0.0,0,0,0,0,0,0,80,0,0.744864948,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,997.0,0.0,997,997,5369104.0,0.0,5369104,5369104,ddos
80,68166,3,5,26,11601,20,0,8.666666667,10.26320288,4380,0,2320.2,2207.341206,170568.9053,117.360561,9738.0,19645.73799,52657,54,14724,7362.0,10062.1295,14477,247,68051,17012.75,24701.25072,52657,83,0,0,0,0,72,112,44.01021037,73.35035061,0,4380,1291.888889,1980.710254,3923213.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,ddos
80,3370711,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,7.120159515,1.186693253,1123570.333,1945434.849,3369965,335,3370711,1123570.333,1945434.849,3369965,335,0,0.0,0.0,0,0,0,0,0,0,80,0,1.186693253,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,ddos
80,11959101,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,2.508549765,0.418091627,2989775.25,5978881.185,12000000,0,12000000,2989775.25,5978881.185,12000000,0,0,0.0,0.0,0,0,0,0,0,0,100,0,0.418091627,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,1004.0,0.0,1004,1004,12000000.0,0.0,12000000,12000000,ddos
80,487506,2,6,20,11601,20,0,10.0,14.14213562,2920,0,1933.5,1495.722401,23837.65533,16.41005444,69643.71429,182228.824,482888,64,4044,4044.0,0.0,4044,4044,487315,97463.0,215465.6101,482888,64,0,0,0,0,52,132,4.10251361,12.30754083,0,2920,1291.222222,1525.269138,2326445.944,0,0,0,1,0,0,0,0,3,1452.625,10.0,1933.5,52,0,0,0,0,0,0,2,20,6,11601,8192,229,1,20,0.0,0.0,0,0,0.0,0.0,0,0,ddos
80,17923,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,649054.2878,390.5596161,2987.166667,6947.504283,17161,6,703,351.5,429.2138162,655,48,17877,5959.0,9707.600476,17161,6,0,0,0,0,72,92,167.3826926,223.1769235,0,11595,1454.125,4097.537534,16800000.0,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,ddos
80,92452207,8,5,56,11607,20,0,7.0,5.656854249,10135,0,2321.4,4413.201989,126.1516667,0.140613193,7704350.583,25600000.0,88900000,0,91600000,13100000.0,33500000.0,88900000,0,879530,219882.5,439079.1413,878501,5,0,0,0,0,172,112,0.086531196,0.054081997,0,10135,833.5,2705.044255,7317264.423,0,0,0,0,1,0,0,0,0,897.6153846,7.0,2321.4,172,0,0,0,0,0,0,8,56,5,11607,256,229,6,20,2648062.0,0.0,2648062,2648062,88900000.0,0.0,88900000,88900000,ddos
80,8156793,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,3.677916063,0.612986011,2039198.25,4077743.859,8155814,3,8156793,2039198.25,4077743.859,8155814,3,0,0.0,0.0,0,0,0,0,0,0,100,0,0.612986011,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,979.0,0.0,979,979,8155814.0,0.0,8155814,8155814,ddos
80,1185510,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,9812.654469,5.904631762,197585.0,482891.6127,1183282,1,2104,1052.0,1486.338454,2103,1,1185466,395155.3333,682538.4635,1183282,81,0,0,0,0,72,92,2.530556469,3.374075292,0,11595,1454.125,4097.537534,16800000.0,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,ddos
80,1086025,3,6,26,11607,20,0,8.666666667,10.26320288,5840,0,1934.5,2538.919278,10711.53979,8.287102046,135753.125,383710.0516,1085387,2,505,252.5,289.2066735,457,48,1085971,217194.2,485334.5694,1085387,2,0,0,0,0,72,132,2.762367349,5.524734698,0,5840,1163.3,2138.329153,4572451.567,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,ddos
