Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
1054,72,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,83333.33333,27777.77778,72.0,0.0,72,72,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,13888.88889,13888.88889,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,portscan
593,74,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,108108.1081,27027.02703,74.0,0.0,74,74,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,13513.51351,13513.51351,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,portscan
5004,48,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,166666.6667,41666.66667,48.0,0.0,48,48,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,20833.33333,20833.33333,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,portscan
6006,74,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,81081.08108,27027.02703,74.0,0.0,74,74,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,13513.51351,13513.51351,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,portscan
8383,18,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,444444.4444,111111.1111,18.0,0.0,18,18,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,55555.55556,55555.55556,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,portscan
1073,37,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,216216.2162,54054.05405,37.0,0.0,37,37,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,27027.02703,27027.02703,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,portscan
8031,71,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,84507.04225,28169.01408,71.0,0.0,71,71,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,14084.50704,14084.50704,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,portscan
311,43,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,186046.5116,46511.62791,43.0,0.0,43,43,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,23255.81395,23255.81395,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,portscan
10626,46,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,130434.7826,43478.26087,46.0,0.0,46,46,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,21739.13043,21739.13043,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,portscan
444,19,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,421052.6316,105263.1579,19.0,0.0,19,19,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,52631.57895,52631.57895,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,portscan
2008,44,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,181818.1818,45454.54545,44.0,0.0,44,44,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,22727.27273,22727.27273,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,portscan
9929,81,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,98765.4321,24691.35802,81.0,0.0,81,81,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,12345.67901,12345.67901,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,portscan
3889,64,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,93750.0,31250.0,64.0,0.0,64,64,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,15625.0,15625.0,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,portscan
163,42,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,142857.1429,47619.04762,42.0,0.0,42,42,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,23809.52381,23809.52381,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,portscan
5903,49,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,163265.3061,40816.32653,49.0,0.0,49,49,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,20408.16327,20408.16327,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,portscan
16018,50,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,160000.0,40000.0,50.0,0.0,50,50,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,20000.0,20000.0,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,portscan
2809,57,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,105263.1579,35087.7193,57.0,0.0,57,57,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,17543.85965,17543.85965,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,portscan
425,19,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,421052.6316,105263.1579,19.0,0.0,19,19,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,52631.57895,52631.57895,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,portscan
1433,45,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,177777.7778,44444.44444,45.0,0.0,45,45,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,22222.22222,22222.22222,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,portscan
2399,77,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,103896.1039,25974.02597,77.0,0.0,77,77,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,12987.01299,12987.01299,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,portscan
32777,49,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,163265.3061,40816.32653,49.0,0.0,49,49,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,20408.16327,20408.16327,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,portscan
2005,27,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,296296.2963,74074.07407,27.0,0.0,27,27,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,37037.03704,37037.03704,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,portscan
27356,49,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,163265.3061,40816.32653,49.0,0.0,49,49,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,20408.16327,20408.16327,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,portscan
6059,53,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,113207.5472,37735.84906,53.0,0.0,53,53,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,18867.92453,18867.92453,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,portscan
2021,53,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,113207.5472,37735.84906,53.0,0.0,53,53,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,18867.92453,18867.92453,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,portscan
55555,18,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,444444.4444,111111.1111,18.0,0.0,18,18,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,55555.55556,55555.55556,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,portscan
50389,50,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,120000.0,40000.0,50.0,0.0,50,50,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,20000.0,20000.0,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,portscan
900,49,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,122448.9796,40816.32653,49.0,0.0,49,49,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,20408.16327,20408.16327,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,portscan
1417,59,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,101694.9153,33898.30508,59.0,0.0,59,59,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,16949.15254,16949.15254,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,portscan
40911,72,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,83333.33333,27777.77778,72.0,0.0,72,72,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,13888.88889,13888.88889,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,portscan
2144,46,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,130434.7826,43478.26087,46.0,0.0,46,46,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,21739.13043,21739.13043,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,portscan
1443,75,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,80000.0,26666.66667,75.0,0.0,75,75,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,13333.33333,13333.33333,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,portscan
5950,48,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,125000.0,41666.66667,48.0,0.0,48,48,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,20833.33333,20833.33333,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,portscan
4003,30,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,266666.6667,66666.66667,30.0,0.0,30,30,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,33333.33333,33333.33333,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,portscan
10004,6,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,1333333.333,333333.3333,6.0,0.0,6,6,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,166666.6667,166666.6667,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,portscan
109,75,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,80000.0,26666.66667,75.0,0.0,75,75,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,13333.33333,13333.33333,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,portscan
16018,16,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,375000.0,125000.0,16.0,0.0,16,16,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,62500.0,62500.0,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,portscan
5222,71,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,112676.0563,28169.01408,71.0,0.0,71,71,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,14084.50704,14084.50704,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,portscan
9575,30,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,200000.0,66666.66667,30.0,0.0,30,30,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,33333.33333,33333.33333,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,portscan
1277,43,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,186046.5116,46511.62791,43.0,0.0,43,43,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,23255.81395,23255.81395,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,portscan
6005,64,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,93750.0,31250.0,64.0,0.0,64,64,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,15625.0,15625.0,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,portscan
8001,91,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,65934.06593,21978.02198,91.0,0.0,91,91,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,10989.01099,10989.01099,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,portscan
3323,33,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,242424.2424,60606.06061,33.0,0.0,33,33,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,30303.0303,30303.0303,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,portscan
